MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983642,37.7941727,3.2130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1164.4480000,188.0350037,-80.9729614,-3.2134790
MsgID.LOCAL_VELOCITY,1164.4480000,-0.0000046,-0.0000566,-0.0000081
MsgID.GLOBAL_POSITION,0.0000000,-122.3983626,37.7941716,3.1900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1164.6970000,187.9054718,-80.8278275,-3.1900022
MsgID.LOCAL_VELOCITY,1164.6970000,0.0000042,-0.0000406,-0.0000406
MsgID.GLOBAL_POSITION,0.0000000,-122.3983641,37.7941730,3.1580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1164.9470000,188.0627899,-80.9650726,-3.1582415
MsgID.LOCAL_VELOCITY,1164.9470000,-0.0000040,-0.0000552,-0.0000078
MsgID.GLOBAL_POSITION,0.0000000,-122.3983642,37.7941743,3.1110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1165.1970000,188.2059784,-80.9733200,-3.1117532
MsgID.LOCAL_VELOCITY,1165.1970000,0.0000029,-0.0000436,-0.0000138
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983645,37.7941725,3.0670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1165.4490000,188.0048523,-80.9951630,-3.0671840
MsgID.LOCAL_VELOCITY,1165.4490000,-0.0000027,-0.0000535,-0.0000346
MsgID.GLOBAL_POSITION,0.0000000,-122.3983626,37.7941725,3.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1165.6980000,188.0088959,-80.8326950,-3.0191307
MsgID.LOCAL_VELOCITY,1165.6980000,0.0000059,-0.0000420,-0.0000117
MsgID.LOCAL_POSITION,1165.9490000,188.0889282,-81.0074997,-2.9841263
MsgID.LOCAL_VELOCITY,1165.9490000,0.0000089,-0.0000433,-0.0000101
MsgID.GLOBAL_POSITION,0.0000000,-122.3983646,37.7941732,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1166.2000000,188.0593414,-81.0298080,-2.9585814
MsgID.LOCAL_VELOCITY,1166.2000000,0.0000081,-0.0000404,-0.0000118
MsgID.GLOBAL_POSITION,0.0000000,-122.3983648,37.7941730,2.9580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983629,37.7941728,2.9520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1166.4500000,188.0444489,-80.8528137,-2.9526303
MsgID.LOCAL_VELOCITY,1166.4500000,-0.0000077,-0.0000606,-0.0000117
MsgID.GLOBAL_POSITION,0.0000000,-122.3983657,37.7941733,2.9660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1166.7010000,188.1022186,-81.1016083,-2.9664817
MsgID.LOCAL_VELOCITY,1166.7010000,-0.0000007,-0.0000512,-0.0000093
MsgID.GLOBAL_POSITION,0.0000000,-122.3983650,37.7941734,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1166.9520000,188.1106720,-81.0443649,-2.9964621
MsgID.LOCAL_VELOCITY,1166.9520000,0.0000040,-0.0000478,-0.0001073
MsgID.GLOBAL_POSITION,0.0000000,-122.3983641,37.7941720,3.0430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1167.2030000,187.9513245,-80.9673309,-3.0434911
MsgID.LOCAL_VELOCITY,1167.2030000,0.0000048,-0.0000446,-0.0000083
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983650,37.7941724,3.0930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1167.4520000,188.0029755,-81.0436249,-3.0930281
MsgID.LOCAL_VELOCITY,1167.4520000,-0.0000038,-0.0000542,-0.0000089
MsgID.GLOBAL_POSITION,0.0000000,-122.3983644,37.7941732,3.1470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1167.7030000,188.0890808,-80.9882278,-3.1472468
MsgID.LOCAL_VELOCITY,1167.7030000,-0.0002030,0.0003865,-0.0000477
MsgID.LOCAL_POSITION,1167.9530000,188.0887909,-81.0720444,-3.1920128
MsgID.LOCAL_VELOCITY,1167.9530000,0.0000093,-0.0000393,-0.0000073
MsgID.GLOBAL_POSITION,0.0000000,-122.3983653,37.7941732,3.1920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983656,37.7941729,3.2280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1168.2040000,188.0519257,-81.0954742,-3.2281215
MsgID.LOCAL_VELOCITY,1168.2040000,-0.0000008,-0.0000516,-0.0000084
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1168.4550000,188.1479034,-80.9811478,-3.2510471
MsgID.LOCAL_VELOCITY,1168.4550000,-0.0000006,-0.0000525,-0.0000114
MsgID.GLOBAL_POSITION,0.0000000,-122.3983643,37.7941738,3.2510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983643,37.7941749,3.2650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1168.7050000,188.2751617,-80.9792862,-3.2652063
MsgID.LOCAL_VELOCITY,1168.7050000,0.0000072,-0.0000413,-0.0000091
MsgID.GLOBAL_POSITION,0.0000000,-122.3983652,37.7941741,3.2700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1168.9550000,188.1871643,-81.0647812,-3.2702301
MsgID.LOCAL_VELOCITY,1168.9550000,0.0000043,-0.0000658,-0.0001312
MsgID.GLOBAL_POSITION,0.0000000,-122.3983657,37.7941734,3.2660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1169.2050000,188.1047974,-81.1058197,-3.2663219
MsgID.LOCAL_VELOCITY,1169.2050000,0.0000055,-0.0000624,-0.0000533
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983644,37.7941732,3.2530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1169.4550000,188.0891113,-80.9934158,-3.2532735
MsgID.LOCAL_VELOCITY,1169.4550000,0.0000061,-0.0000441,-0.0000075
MsgID.GLOBAL_POSITION,0.0000000,-122.3983655,37.7941732,3.2320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1169.7050000,188.0891876,-81.0911865,-3.2321298
MsgID.LOCAL_VELOCITY,1169.7050000,-0.0000031,-0.0000557,-0.0000054
MsgID.GLOBAL_POSITION,0.0000000,-122.3983654,37.7941732,3.2030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1169.9550000,188.0892792,-81.0834885,-3.2034981
MsgID.LOCAL_VELOCITY,1169.9550000,0.0000104,-0.0000376,-0.0000076
MsgID.GLOBAL_POSITION,0.0000000,-122.3983659,37.7941732,3.1690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1170.2050000,188.0891113,-81.1228485,-3.1693671
MsgID.LOCAL_VELOCITY,1170.2050000,0.0000064,-0.0000435,-0.0001417
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983641,37.7941732,3.1300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1170.4550000,188.0863190,-80.9623184,-3.1305368
